product_name,brand,star_rating,MRP(in rs),sale_price(in rs),Quantity,amount,transaction_Id,transaction date,User_ID,Cust_name,Gender,Age,recency,frequency,monetary
"Domyos 100, Gym T-Shirt, Babies'",Domyos,4.5,501.42289999999997,334.84,3,1004.52,157203,2023-07-26,1001426,Sandra,F,25,187,1,1004.52
Women's Fitness Cardio Training Tank Top 120L - White Print,Domyos,4.4,836.2629,669.68,1,669.68,157204,2023-07-27,1004601,Gaurav,F,40,61,2,3180.1428999999994
Domyos 100 Fitness Cardio Training Shorts Women's,Domyos,4.6,836.2629,836.2629,2,1672.5258,157205,2023-07-28,1003345,Jim,F,29,185,1,1672.5258
Girls' Mixed Media Ballet Leotard - Light Pink,Decathlon,4.6,1673.3628999999999,837.0999999999999,3,2511.2999999999997,157206,2023-07-29,1001946,Engle,F,29,184,1,2511.2999999999997
Men's Fitness Shorts 500 - Black,Domyos,4.6,1673.3628999999999,1255.6499999999999,1,1255.6499999999999,157207,2023-07-30,1003715,Ludtke,F,21,183,2,2260.17
Fouganza Straight-Leg Horse Riding Jeans Women's,Fouganza,3.8,5440.312899999999,3766.95,1,3766.95,157208,2023-07-31,1003111,Dean,F,18,182,2,5943.41
900 Fitness Tank Top Women's,Domyos,4.7,2510.4628999999995,1674.1999999999998,3,5022.599999999999,157209,2023-08-01,1001387,Ashley,M,55,181,1,5022.599999999999
100 Winter Cycling Fleece Gloves,Triban,4.4,1254.8129,1254.8129,2,2509.6258,157210,2023-08-02,1000725,Goranitis,F,67,180,1,2509.6258
Domyos 500 Gym T-Shirt Babies',Domyos,4.6,668.8429,334.84,1,334.84,157211,2023-08-03,1001022,Minnotte,F,26,179,1,334.84
"Short Sleeve Zip Trail Running T-Shirt, Men's",Decathlon,4.6,2929.0129,2929.0129,3,8787.038700000001,157212,2023-08-04,1004357,Dana,M,45,178,1,8787.038700000001
Domyos S580 Breathable Seamless Gym Sports Bra Girls',Domyos,4.7,1254.8129,837.0999999999999,2,1674.1999999999998,157213,2023-08-05,1005091,Hitika,F,26,177,1,1674.1999999999998
Inesis Golf Polo Shirt Women's,Inesis,4.7,2510.4628999999995,1674.1999999999998,2,3348.3999999999996,157214,2023-08-06,1005650,Mautz,M,39,176,1,3348.3999999999996
Domyos Woven Power Yoga Pants Men's,Decathlon,4.4,2929.0129,2092.75,3,6278.25,157215,2023-08-07,1001941,Gopal,M,26,175,3,15485.512899999998
Women's Cardio Training Fitness Shoes 500,Domyos,4.4,3347.5629,1674.1999999999998,3,5022.599999999999,157216,2023-08-08,1004528,Anurag,F,33,174,1,5022.599999999999
"Domyos Reversible Dynamic Yoga Leggings, Women's",Decathlon,4.7,3347.5629,1674.1999999999998,2,3348.3999999999996,157217,2023-08-09,1003655,Asish,M,32,173,1,3348.3999999999996
Domyos 500 Gym Breathable Tank Top Girls',Domyos,4.7,418.54999999999995,418.54999999999995,1,418.54999999999995,157218,2023-08-10,1003650,Ginny,F,27,172,2,3680.7286999999997
Fitness Cardio Training Tracksuit FTK 500,Domyos,4.1,3347.5629,3347.5629,3,10042.688699999999,157219,2023-08-11,1002955,Soodesh,F,44,171,1,10042.688699999999
"Kipsta F500Z, Soccer Shorts with Zip Pockets",Kipsta,4.7,1673.3628999999999,1673.3628999999999,2,3346.7257999999997,157220,2023-08-12,1002818,Harrigan,F,34,170,1,3346.7257999999997
Domyos Perforated Second Skin Tech Yoga Leggings Women's,Decathlon,4.3,3347.5629,2511.2999999999997,1,2511.2999999999997,157221,2023-08-13,1005788,Bixby,F,31,169,2,3347.5629
14 kg/31 lb Large Weight Training Resistance Glute Band,Domyos,4.8,1254.8129,1254.8129,3,3764.4386999999997,157222,2023-08-14,1000533,Akash,F,27,168,1,3764.4386999999997
"Nyamba 500, Pilates and Gentle Gym Slim-Fit T-Shirt, Women's",Decathlon,4.6,836.2629,418.54999999999995,3,1255.6499999999999,157223,2023-08-15,1005709,Madhulika,F,21,167,1,1255.6499999999999
Domyos S900 Short-Sleeved Breathable Gym T-Shirt Girls',Domyos,4.7,1087.3928999999998,837.0999999999999,3,2511.2999999999997,157224,2023-08-16,1001897,Eplett,M,54,166,1,2511.2999999999997
Girls' Gym Headband S900 Twin-Pack - Neon Pink and Black,Domyos,4.2,334.0029,251.13,3,753.39,157225,2023-08-17,1001777,Hirsh,F,32,165,1,753.39
Domyos 100 Gym T-Shirt Babies',Domyos,4.5,501.42289999999997,334.84,1,334.84,157226,2023-08-18,1000337,Phonely,F,18,164,1,334.84
"Domyos S500, Breathable Synthetic Gym Tank Top, Girls'",Domyos,4.7,668.8429,418.54999999999995,1,418.54999999999995,157227,2023-08-19,1005201,Karlsson,F,55,163,1,418.54999999999995
Domyos 900 Cardio Fitness Shoes Women's,Domyos,4.2,3347.5629,2092.75,2,4185.5,157228,2023-08-20,1001437,Savi,F,55,162,1,4185.5
500 Down Insulated Waterproof Ski Jacket,Wedze,4.5,9961.49,6696.799999999999,3,20090.399999999998,157229,2023-08-21,1006009,Aditya,M,28,161,1,20090.399999999998
MEN'S TRAIL RUNNING BAGGY SHORTS - DARK GREY,Decathlon,4.6,3347.5629,3347.5629,2,6695.1258,157230,2023-08-22,1000148,Rutuja,F,51,160,2,19251.6258
"Forclaz Trek 100, Ultra-Compact Hiking Cap",Forclaz,4.4,585.1329,585.1329,1,585.1329,157231,2023-08-23,1004980,Rob,F,31,159,1,585.1329
Breathable Running Briefs,Kalenji,4.5,668.8429,668.8429,2,1337.6858,157232,2023-08-24,1001952,Rob,F,36,158,2,3011.8858
Quechua MH140 Category 3 Hiking Sunglasses,Quechua,4.5,2091.9129,2091.9129,3,6275.7387,157233,2023-08-25,1004042,Phillina,F,45,106,2,9537.917399999998
Forclaz Adult Mountain Trekking Merino Wool Liner Gloves - MT500 Grey,Forclaz,4.3,1924.4928999999997,1924.4928999999997,1,1924.4928999999997,157234,2023-08-26,1003317,Kinney,F,30,156,1,1924.4928999999997
500 Fitness Training Pants,Domyos,4.5,2510.4628999999995,1674.1999999999998,1,1674.1999999999998,157235,2023-08-27,1000820,Moray,F,43,155,1,1674.1999999999998
Breathe Women's Fitness Sports Bra - Black/White,Domyos,4.4,1673.3628999999999,418.54999999999995,2,837.0999999999999,157236,2023-08-28,1001306,Airdo,F,34,154,1,837.0999999999999
"Inesis, Mild Weather Golf Shorts, Men's",Inesis,4.6,2091.9129,1255.6499999999999,2,2511.2999999999997,157237,2023-08-29,1005000,Caudle,F,29,153,1,2511.2999999999997
MH T500 Category 4 Hiking Sunglasses Kids',Quechua,4.6,1673.3628999999999,1673.3628999999999,2,3346.7257999999997,157238,2023-08-30,1003722,Muskan,F,32,152,1,3346.7257999999997
Nyamba Rubber Pilates Resistance Band 4 lbs,Domyos,4.4,668.8429,418.54999999999995,1,418.54999999999995,157239,2023-08-31,1000783,Delaney,F,27,151,2,4604.05
Trek 900 Long Sleeve Merino Wool Backpacking T-Shirt Men's,Forclaz,4.7,7951.612899999999,5859.7,3,17579.1,157240,2023-09-01,1001895,Gross,F,38,150,1,17579.1
Women's Fitness Leggings with Phone Pocket (Plus Size),Domyos,4.6,1673.3628999999999,837.0999999999999,1,837.0999999999999,157241,2023-09-02,1004425,Indulekha,F,39,149,1,837.0999999999999
900 Stretchy Cotton Fitness Tank Top with Built-in Bra,Domyos,4.5,1673.3628999999999,1673.3628999999999,3,5020.088699999999,157242,2023-09-03,1003189,Kipp,F,28,148,1,5020.088699999999
Run Warm+ Running Pants,Kalenji,4.6,2091.9129,2091.9129,3,6275.7387,157243,2023-09-04,1003562,Sonal,M,29,147,1,6275.7387
Forclaz Men's MT100 Synthetic Puffer Vest,Forclaz,4.6,3347.5629,3347.5629,1,3347.5629,157244,2023-09-05,1004736,Mahima,F,19,146,2,5440.3129
Forclaz Men's MT100 Hooded Synthetic Puffer Jacket,Forclaz,4.5,4184.6629,2929.85,3,8789.55,157245,2023-09-06,1002994,Hemant,F,38,145,2,9458.392899999999
Rockrider ST100 MTB Sunglasses Category 0 Adult,Rockrider,4.4,836.2629,836.2629,3,2508.7887,157246,2023-09-07,1003213,Bolton,M,28,144,1,2508.7887
Domyos 920 Fitness Shoes Women's,Domyos,4.3,5440.312899999999,2511.2999999999997,2,5022.599999999999,157247,2023-09-08,1003105,Ludwig,F,38,143,1,5022.599999999999
Domyos 50 L Training Bag,Domyos,4.6,4184.6629,4184.6629,2,8369.3258,157248,2023-09-09,1004795,Lonsdale,F,49,142,1,8369.3258
Boys' Gym T-Shirt Short-Sleeved 100,Domyos,4.6,417.7129,251.13,2,502.26,157249,2023-09-10,1004937,Ferrer,F,43,141,2,1339.36
"Domyos 920, Fitness Cardio Training Sports Bra, Women's",Domyos,4.4,3347.5629,3347.5629,2,6695.1258,157250,2023-09-11,1001050,Nishant,F,31,140,2,8702.4916
Domyos 500 Breathable Short-Sleeved Gym T-Shirt Kids',Domyos,4.7,1087.3928999999998,418.54999999999995,3,1255.6499999999999,157251,2023-09-12,1004884,Divyeta,F,43,139,1,1255.6499999999999
Domyos Chest Day Weight Training T-Shirt Men's,Domyos,4.6,837.0999999999999,837.0999999999999,1,837.0999999999999,157252,2023-09-13,1005377,Piyam,M,24,138,1,837.0999999999999
Men's Mountain Trekking Sleeveless Down Gilet - MT500,Quechua,4.5,6695.962899999999,6695.962899999999,3,20087.888699999996,157253,2023-09-14,1002571,Hrisheekesh,F,45,137,1,20087.888699999996
Women's Fitness Zipped Hoodie 500 - Spacer Black,Domyos,4.7,4184.6629,2929.85,2,5859.7,157254,2023-09-15,1003630,Atharv,F,22,136,1,5859.7
30 L Padded Fitness Bag,Domyos,4.7,3347.5629,2511.2999999999997,1,2511.2999999999997,157255,2023-09-16,1000738,McAdams,M,20,135,1,2511.2999999999997
Nyamba 900 Shaping Cotton Gym Leggings,Domyos,4.4,2929.0129,1674.1999999999998,3,5022.599999999999,157256,2023-09-17,1000712,Riya,F,29,134,1,5022.599999999999
Domyos FTS120 Cardio Fitness T-Shirt Men's,Domyos,4.5,1254.8129,837.0999999999999,2,1674.1999999999998,157257,2023-09-18,1004058,Shaily,F,30,133,1,1674.1999999999998
Domyos S500 Breathable Synthetic Short-Sleeved Gym T-Shirt Kids',Domyos,4.7,836.2629,418.54999999999995,3,1255.6499999999999,157258,2023-09-19,1005930,Roach,M,38,132,1,1255.6499999999999
Men's Long-sleeve Undyed Merino Wool T-shirt - MT500,Forclaz,4.4,5858.862899999999,4185.5,1,4185.5,157259,2023-09-20,1001451,Sink,F,39,131,3,9122.7158
"Quechua Trek 500, Waterproof Hiking Jacket, Men's",Forclaz,4.1,12472.789999999999,8371.0,1,8371.0,157260,2023-09-21,1004041,Fritzler,F,18,130,1,8371.0
Breathable Fitness Leggings Men's,Domyos,4.4,2091.9129,2091.9129,1,2091.9129,157261,2023-09-22,1003311,Neola,F,30,129,5,15900.714499999998
"Domyos 520 Thick Yoga Exercise Mat 67"" x 24"" x 8mm",Domyos,4.6,3766.1129,2929.85,3,8789.55,157262,2023-09-23,1003216,Pratyusmita,F,41,128,1,8789.55
Breathable Curved Hem Workout T-Shirt Women's,Domyos,4.2,1087.3928999999998,1087.3928999999998,1,1087.3928999999998,157263,2023-09-24,1000774,Abhishek,F,23,127,1,1087.3928999999998
"Forclaz Trek 900, Long Sleeved Merino Wool Hiking T-Shirt, Men's",Forclaz,4.5,6277.412899999999,3348.3999999999996,1,3348.3999999999996,157264,2023-09-25,1003689,Hildebrand,F,31,126,1,3348.3999999999996
SE100 Easy Basketball Shoes ',Tarmak,4.6,2259.3329,1254.8129,1,1254.8129,157265,2023-09-26,1005458,Akshat,M,23,123,2,2677.0458
Warm Gym Hoodie ',Domyos,4.5,1087.3928999999998,418.54999999999995,1,418.54999999999995,157266,2023-09-27,1003458,Soltero,F,50,124,1,418.54999999999995
Women's Long-Sleeved Zip Shirt Run Dry,Kalenji,4.7,1422.2328999999997,1422.2328999999997,1,1422.2328999999997,157267,2023-09-28,1005458,Akshat,M,23,123,2,2677.0458
Btwin UC100 High Visibility and Waterproof City Bike Rain Jacket Women's,Btwin,4.5,4184.6629,4184.6629,3,12553.988700000002,157268,2023-09-29,1001591,Anchal,F,52,122,2,15065.288700000001
100 Girls' Warm Hooded Gym Jacket - Mid Grey/Black Hood,Domyos,4.7,1087.3928999999998,837.0999999999999,1,837.0999999999999,157269,2023-09-30,1003681,Andreadi,F,35,121,1,837.0999999999999
Men's Skiing 2nd Layer 900,Wedze,4.5,5858.862899999999,5858.862899999999,1,5858.862899999999,157270,2023-10-01,1002942,Christy,M,52,120,1,5858.862899999999
"Skiing 2nd Layer, Women's",Wedze,4.1,5858.862899999999,4185.5,1,4185.5,157271,2023-10-02,1003320,Sandra,M,28,119,2,5859.7
Women's Trail Running Cropped Pants,Decathlon,4.5,2510.4628999999995,1674.1999999999998,3,5022.599999999999,157272,2023-10-03,1004740,Mayank,M,28,118,1,5022.599999999999
Nyamba 500 Zip-Up Jacket Women's,Decathlon,4.5,2510.4628999999995,1674.1999999999998,3,5022.599999999999,157273,2023-10-04,1005964,Aromal,F,24,117,1,5022.599999999999
"Quechua MH T100, Category 3 Hiking Sunglasses, Kids'",Quechua,4.6,836.2629,836.2629,3,2508.7887,157274,2023-10-05,1000313,Brooke,M,23,116,1,2508.7887
Men's Cycling Short-Sleeve Jersey 900,Btwin,4.5,4184.6629,4184.6629,2,8369.3258,157275,2023-10-06,1001150,Becky,M,29,114,2,10461.2387
Run Dry Running Pants,Kalenji,4.5,2091.9129,2091.9129,1,2091.9129,157276,2023-10-07,1001150,Becky,M,29,114,2,10461.2387
Quechua Forclaz Trek 100 Fleece Hiking Tights,Quechua,4.5,1254.8129,837.0999999999999,1,837.0999999999999,157277,2023-10-08,1000793,Staavos,M,43,113,2,3348.3999999999996
"Forclaz Travel 100, Merino Hiking T-Shirt, Women's",Forclaz,4.6,2510.4628999999995,2510.4628999999995,1,2510.4628999999995,157278,2023-10-09,1000392,Cooley,F,23,112,1,2510.4628999999995
Fouganza 900 Leather Horseback Riding Gloves Women's,Fouganza,4.2,2091.9129,2091.9129,3,6275.7387,157279,2023-10-10,1001183,Mahima,F,36,111,2,11295.827399999998
"Domyos FDE100, Fitness Cardio Training Tank Top, Men's",Domyos,4.6,585.1329,585.1329,3,1755.3986999999997,157280,2023-10-11,1000787,Anemone,F,23,110,1,1755.3986999999997
FTS 500 Cardio Workout T-Shirt,Domyos,4.5,1673.3628999999999,1255.6499999999999,3,3766.95,157281,2023-10-12,1003626,Kartik,M,34,80,2,6278.25
Domyos FTS 120 Fitted Fitness T-Shirt,Domyos,4.7,1254.8129,837.0999999999999,3,2511.2999999999997,157282,2023-10-13,1001962,Bryan,M,20,108,1,2511.2999999999997
Nyamba Non-Slip Pilates Ballet Sport Socks,Domyos,4.5,668.8429,418.54999999999995,3,1255.6499999999999,157283,2023-10-14,1003618,Keshav,M,19,107,3,7112.0016
"Domyos 500, Fitness Cardio Training Tank Top, Men's",Domyos,4.6,1087.3928999999998,1087.3928999999998,3,3262.1786999999995,157284,2023-10-15,1004042,Phillina,F,42,106,2,9537.917399999998
"Van Rysel 900, Sport Red Cycling Socks, Adult",Decathlon,4.5,837.0999999999999,418.54999999999995,1,418.54999999999995,157285,2023-10-16,1001736,Martinez,F,71,105,2,5439.475799999999
"Domyos FTS920, Cardio Workout T-Shirt, Men's",Domyos,4.5,2091.9129,1255.6499999999999,1,1255.6499999999999,157286,2023-10-17,1002733,Guy,F,49,104,1,1255.6499999999999
"Breathable Athletic Hoodie Sweatshirt, Menâ€™s",Domyos,4.7,1673.3628999999999,1673.3628999999999,2,3346.7257999999997,157287,2023-10-18,1003292,Dipali,M,52,103,1,3346.7257999999997
"500, Fitness Hoodie, Women's",Domyos,4.7,2929.0129,2092.75,1,2092.75,157288,2023-10-19,1001889,Carl,F,19,102,1,2092.75
Domyos 120 Fitness Cardio Training T-Shirt Women's,Domyos,4.7,1254.8129,837.0999999999999,1,837.0999999999999,157289,2023-10-20,1000850,Bhawna,F,41,101,4,19669.338699999997
Forclaz  Cotton Flannel Hiking Shirt,Forclaz,4.6,2929.0129,2092.75,2,4185.5,157290,2023-10-21,1001757,Eleni,F,29,100,2,9208.099999999999
"Domyos 120, Fitness Cardio Training T-Shirt, Women's",Domyos,4.7,1087.3928999999998,837.0999999999999,3,2511.2999999999997,157291,2023-10-22,1001312,Dianna,F,30,99,1,2511.2999999999997
Baby Gym Leggings 120,Domyos,4.7,836.2629,418.54999999999995,3,1255.6499999999999,157292,2023-10-23,1001390,Tom,F,39,98,1,1255.6499999999999
"Domyos 500, Fitness Training Shorts, Men's",Domyos,4.7,1673.3628999999999,837.0999999999999,1,837.0999999999999,157293,2023-10-24,1005556,Jitesh,F,50,97,1,837.0999999999999
"Domyos FTS120, Cardio Workout Shorts, Men's",Domyos,4.5,837.0999999999999,585.9699999999999,1,585.9699999999999,157294,2023-10-25,1002235,Kishwar,F,16,96,1,585.9699999999999
Women's Cardio Fitness Long Breathable Tank Top Energy Xtreme,Domyos,4.6,1673.3628999999999,837.0999999999999,2,1674.1999999999998,157295,2023-10-26,1000798,Amisha,M,31,95,1,1674.1999999999998
"Domyos FTS 120, Fitted Fitness T-Shirt",Domyos,4.7,1254.8129,837.0999999999999,2,1674.1999999999998,157296,2023-10-27,1005906,Sunley,M,18,94,1,1674.1999999999998
"Domyos FTS 100, Cardio Workout T-Shirt, Men's",Domyos,4.5,668.8429,418.54999999999995,2,837.0999999999999,157297,2023-10-28,1005221,Yogesh,M,67,93,1,837.0999999999999
Women's Cardio Fitness Tank Top 100,Domyos,4.7,417.7129,334.84,2,669.68,157298,2023-10-29,1004153,Heidel,F,54,92,1,669.68
"Domyos Cross-Training T-Shirt, Men's",Domyos,4.6,1087.3928999999998,1087.3928999999998,2,2174.7857999999997,157299,2023-10-30,1002896,Dashyam,F,21,91,1,2174.7857999999997
"Domyos, Cross-Training T-Shirt, Men's",Domyos,4.6,1087.3928999999998,837.0999999999999,1,837.0999999999999,157300,2023-10-31,1005083,Laura,F,35,90,1,837.0999999999999
Men's Hiking Short-Sleeved Shirt Arpenaz 100,Quechua,4.5,1673.3628999999999,837.0999999999999,3,2511.2999999999997,157301,2023-11-01,1001579,Victor,F,32,89,1,2511.2999999999997
Women's Gentle Gym and Pilates Shorts 520,Decathlon,4.6,1087.3928999999998,837.0999999999999,3,2511.2999999999997,157302,2023-11-02,1003550,Jesal,F,31,88,1,2511.2999999999997
"Nyamba 500, Stretchy Slim-Fit Cotton Fitness T-Shirt, Women's",Decathlon,4.6,1087.3928999999998,669.68,3,2009.04,157303,2023-11-03,1003281,Sanjna,F,34,87,1,2009.04
Keepdry 500 Soccer Neck Gaiter Scarf,Kipsta,4.6,1087.3928999999998,417.7129,1,417.7129,157304,2023-11-04,1002428,Lori,F,47,86,1,417.7129
Kimjaly Long Seamless Yoga Leggings Women's,Decathlon,4.6,4184.6629,2511.2999999999997,1,2511.2999999999997,157305,2023-11-05,1005795,Conant,F,28,85,1,2511.2999999999997
Women's Cardio Workout Leggings 120,Domyos,4.6,1673.3628999999999,1255.6499999999999,1,1255.6499999999999,157306,2023-11-06,1000081,Laalji,M,26,84,1,1255.6499999999999
"500 Fit+, Cotton Fitness Leggings, Women's",Decathlon,4.6,1673.3628999999999,837.0999999999999,2,1674.1999999999998,157307,2023-11-07,1004021,Aishwarya,F,53,83,1,1674.1999999999998
"Nyamba 500, Fitness Hoodie, Women's",Decathlon,4.5,3347.5629,1255.6499999999999,3,3766.95,157308,2023-11-08,1004285,Bhishm,F,43,82,3,18412.8516
Nyamba Pilates Non-Slip Sport Socks,Decathlon,4.5,836.2629,418.54999999999995,1,418.54999999999995,157309,2023-11-09,1005327,Monton,F,35,81,1,418.54999999999995
"Nyamba 520, Regular-Fit Organic Cotton Fitness Shorts with Pockets",Decathlon,4.6,1254.8129,837.0999999999999,3,2511.2999999999997,157310,2023-11-10,1003626,Kartik,F,27,80,2,6278.25
"Domyos FST 500, Mens Fitness Cardio Training Shorts",Domyos,4.6,1673.3628999999999,1673.3628999999999,2,3346.7257999999997,157311,2023-11-11,1003358,Mitch,M,35,79,1,3346.7257999999997
"Forclaz Trek 100, Multiposition Hiking Neck Gaiter Scarf",Forclaz,4.6,417.7129,417.7129,2,835.4258,157312,2023-11-12,1003391,Rose,F,18,78,1,835.4258
"Domyos Cross Training Tank Top, Women's",Domyos,4.6,1087.3928999999998,753.39,3,2260.17,157313,2023-11-13,1002262,Geld,F,48,77,1,2260.17
Fleece Yoga Sweatshirt,Decathlon,4.6,2510.4628999999995,1674.1999999999998,1,1674.1999999999998,157314,2023-11-14,1002857,Sukant,F,31,76,1,1674.1999999999998
Cross-Training Shorts 900,Domyos,4.3,2929.0129,2092.75,2,4185.5,157315,2023-11-15,1003946,Ashvini,M,26,75,1,4185.5
"Van Rysel 500, Winter Cycling Socks",Decathlon,4.5,836.2629,418.54999999999995,3,1255.6499999999999,157316,2023-11-16,1001483,Shardul,F,20,74,1,1255.6499999999999
510 Cropped Slim-Fit Gentle Gym and Pilates Leggings,Decathlon,4.6,1087.3928999999998,837.0999999999999,2,1674.1999999999998,157317,2023-11-17,1004418,Sibella,M,53,73,1,1674.1999999999998
"Domyos Cross Training Tank Top, Women's",Domyos,4.6,1338.5229,1338.5229,2,2677.0458,157318,2023-11-18,1000331,Bhargav,F,27,69,2,5188.345799999999
"Domyos, Compression Workout T-Shirt, Men's",Domyos,4.6,1087.3928999999998,837.0999999999999,3,2511.2999999999997,157319,2023-11-19,1005237,Bhaggyasree,F,32,71,2,3348.3999999999996
"Domyos 120, Fitness Cardio Training Sports Bra, Women's",Domyos,4.4,1505.9428999999998,837.0999999999999,2,1674.1999999999998,157320,2023-11-20,1001530,Haberlin,F,33,70,1,1674.1999999999998
"Domyos 900, Seamless Cross Training Leggings, Women's",Domyos,4.5,2426.7528999999995,1255.6499999999999,2,2511.2999999999997,157321,2023-11-21,1000331,Bhargav,F,32,69,2,5188.345799999999
Domyos 500 Cardio Fitness T-Shirt Women's,Domyos,4.6,1422.2328999999997,837.0999999999999,3,2511.2999999999997,157322,2023-11-22,1001128,Weiss,F,27,68,1,2511.2999999999997
"Domyos, Weight Training Stringer Tank Top, Men's",Domyos,4.7,1673.3628999999999,837.0999999999999,2,1674.1999999999998,157323,2023-11-23,1004856,Garverick,M,28,67,1,1674.1999999999998
140 Grippy Patch Horseback Riding Breeches,Fouganza,4.5,2929.0129,2929.0129,3,8787.038700000001,157324,2023-11-24,1004362,Prichep,F,28,66,2,11298.3387
"Ventilated Weight Training Gloves, Women's",Domyos,4.4,1757.0728999999997,1757.0728999999997,1,1757.0728999999997,157325,2023-11-25,1001806,Duston,F,25,65,1,1757.0728999999997
Domyos Cotton Yoga Leggings Women's,Decathlon,4.5,1924.4928999999997,1924.4928999999997,2,3848.9857999999995,157326,2023-11-26,1003546,Nockton,F,29,64,1,3848.9857999999995
"Domyos, Folding Cardio Training Fitness Bag, 15L",Domyos,4.6,836.2629,836.2629,2,1672.5258,157327,2023-11-27,1002803,Jahan,F,34,63,1,1672.5258
"Essentials Collection, Soft Cotton Fitness Hoodie, Womenâ€™s",Domyos,4.7,2091.9129,2091.9129,2,4183.8258,157328,2023-11-28,1004133,McCrary,F,47,62,1,4183.8258
"900, High Support Fitness Bra",Domyos,4.5,2510.4628999999995,2510.4628999999995,1,2510.4628999999995,157329,2023-11-29,1004601,Gaurav,F,41,61,2,3180.1428999999994
Alpinism Light Softshell Mountaineering Jacket,Simond,4.6,6277.412899999999,4185.5,2,8371.0,157330,2023-11-30,1004589,Dunbar,F,26,60,1,8371.0
Baby Gym Shorts 500,Domyos,4.2,668.8429,334.84,2,669.68,157331,2023-12-01,1002849,O'Rourke,F,49,59,1,669.68
T100 Waterproof Soccer Jacket Adult,Kipsta,4.5,2510.4628999999995,1674.1999999999998,3,5022.599999999999,157332,2023-12-02,1005355,Akanksha,F,90,58,1,5022.599999999999
"Domyos 900 Print, High-Support Cardio Training Sports Bra",Domyos,4.5,2929.0129,1674.1999999999998,1,1674.1999999999998,157333,2023-12-03,1004243,Koutras,F,56,57,1,1674.1999999999998
"100, Fitness Hoodie with Kangaroo Pouch",Domyos,4.6,2091.9129,1255.6499999999999,1,1255.6499999999999,157334,2023-12-04,1000876,Aromal,F,26,56,1,1255.6499999999999
F100 Soccer Shirt ',Kipsta,4.6,417.7129,251.13,1,251.13,157335,2023-12-05,1005251,Luke,M,29,55,1,251.13
Rainproof Football Jacket T500 - Black,Kipsta,4.7,2091.9129,837.0999999999999,1,837.0999999999999,157336,2023-12-06,1003361,Sheldon,F,33,54,1,837.0999999999999
"Soft Loose Fit Fitness Sweatshirt, Womenâ€™s",Domyos,4.6,1673.3628999999999,1673.3628999999999,3,5020.088699999999,157337,2023-12-07,1002376,Brosina,F,34,53,1,5020.088699999999
Cardio Fitness Bag 30 L,Domyos,4.7,2091.9129,1674.1999999999998,2,3348.3999999999996,157338,2023-12-08,1000869,Crebassa,F,23,52,1,3348.3999999999996
"Cotton Gym Shorts, Menâ€™s",Domyos,4.6,836.2629,836.2629,2,1672.5258,157339,2023-12-09,1004238,Dona,F,43,51,1,1672.5258
"Domyos, Fitness Fold-Down Shoe Bag",Domyos,4.7,334.0029,167.42,2,334.84,157340,2023-12-10,1000955,Monica,M,51,50,1,334.84
"Domyos 500, Fitness Cardio Training T-Shirt, Women's",Domyos,4.6,1422.2328999999997,837.0999999999999,2,1674.1999999999998,157341,2023-12-11,1001074,Brown,F,48,49,1,1674.1999999999998
"Domyos, 30 L Fold-Down Fitness Bag",Domyos,4.6,1087.3928999999998,1087.3928999999998,2,2174.7857999999997,157342,2023-12-12,1003503,Lloyd,F,19,48,3,5519.837399999999
Domyos 30 L Fitness Bag,Domyos,4.6,3347.5629,2511.2999999999997,3,7533.9,157343,2023-12-13,1003218,Craig,F,63,47,1,7533.9
Girls' and Boys' Baby Gym Bottoms 500,Domyos,4.7,1422.2328999999997,1422.2328999999997,3,4266.698699999999,157344,2023-12-14,1003182,Cartwright,F,26,46,1,4266.698699999999
Girls' and Boys' Baby Gym Jacket 500,Domyos,4.8,1422.2328999999997,1422.2328999999997,2,2844.4657999999995,157345,2023-12-15,1002941,Bavinger,F,37,45,1,2844.4657999999995
"Domyos 100, Gym Sweatshirt, Babies'",Domyos,4.7,836.2629,418.54999999999995,3,1255.6499999999999,157346,2023-12-16,1001399,Chapman,F,19,44,1,1255.6499999999999
T100 Soccer Training Pants ',Kipsta,4.6,1254.8129,585.9699999999999,2,1171.9399999999998,157347,2023-12-17,1004337,Dawkins,F,20,43,1,1171.9399999999998
Domyos Small Cotton Fitness Towel,Domyos,4.6,585.1329,585.1329,1,585.1329,157348,2023-12-18,1003711,Manning,F,36,42,1,585.1329
Domyos Cross-Training Wrist Wraps,Domyos,4.2,1254.8129,837.0999999999999,3,2511.2999999999997,157349,2023-12-19,1000646,Aarushi,F,43,41,2,5859.699999999999
"Forclaz Trek 500, Hiking Shorts, Men's",Forclaz,4.7,2929.0129,2092.75,3,6278.25,157350,2023-12-20,1001631,Wilson,M,52,40,1,6278.25
Domyos 15 L Compact Cardio Training Fitness Barrel Bag,Domyos,4.7,668.8429,418.54999999999995,3,1255.6499999999999,157351,2023-12-21,1003487,Jesus,F,22,39,1,1255.6499999999999
F100 Soccer Shorts ',Kipsta,4.6,417.7129,251.13,1,251.13,157352,2023-12-22,1000429,Farah,F,21,38,1,251.13
"Large Exercise Equipment Mat, 40"" x 80""",Domyos,4.7,5858.862899999999,5858.862899999999,1,5858.862899999999,157353,2023-12-23,1003026,Hendricks,M,20,37,1,5858.862899999999
"2-Piece Tracksuit, Boys'",Domyos,4.5,668.8429,418.54999999999995,2,837.0999999999999,157354,2023-12-24,1001680,Vasudev,M,26,36,2,1505.9429
